followers_count,friends_count,favorites_count,statuses_count,default_profile,default_profile_image,verified,bot
4,14,147,1895,0,0,0,0
257,543,105,4439,1,0,0,0
305,268,51937,10826,0,0,0,0
433,571,10320,5335,1,0,0,0
19034,749,164620,94222,0,0,0,0
209,162,1796,287,1,0,0,0
239,296,428,839,1,0,0,0
732,274,15343,7471,1,0,0,0
1020,64,8476,10512,0,0,0,0
187,218,25927,5299,1,0,0,0
1602,599,19804,54319,1,0,0,0
244,575,17419,25245,1,0,0,0
465,843,41087,12318,1,0,0,0
2549,880,190958,113003,1,0,0,0
334,350,22816,11148,1,0,0,0
665,1479,22163,18369,0,0,0,0
81,74,415,1264,1,0,0,0
3,12,6,6,1,1,0,0
475,319,13585,2901,1,0,0,0
1352,673,18499,10480,0,0,0,0
1080,935,3191,50450,0,0,0,0
591,460,42058,13388,1,0,0,0
249,613,86293,49767,0,0,0,0
271,221,3806,4621,1,0,0,0
10382,6586,273862,411100,1,0,0,0
917,840,14477,169579,0,0,0,0
532,785,339,530,0,0,0,0
596,704,17056,6521,1,0,0,0
331,1074,23235,13779,1,0,0,0
343,370,32789,7050,0,0,0,0
228,543,7899,3754,0,0,0,0
444,240,142,2373,1,0,0,0
1132,268,175902,141589,0,0,0,0
381,620,18486,4466,1,0,0,0
295,243,18375,39157,0,0,0,0
347,4114,1626,12655,1,0,0,0
705,631,12623,2059,0,0,0,0
860,231,59250,6777,1,0,0,0
223,139,6938,12336,1,0,0,0
358,2530,34743,615,0,0,0,0
0,1,0,0,1,1,0,0
720,505,36611,7741,1,0,0,0
855,416,15987,32388,0,0,0,0
1809,1137,415,1847,0,0,0,0
516,838,6138,3064,0,0,0,0
1122,457,83222,98050,0,0,0,0
734,1100,1251,1529,0,0,0,0
190,293,2375,9644,0,0,0,0
283,189,14770,6152,1,0,0,0
227,262,12185,1835,1,0,0,0
295,204,1753,7441,0,0,0,0
2178,1312,17748,51026,0,0,0,0
817,281,3294,4584,0,0,0,0
339,348,8832,970,1,0,0,0
250,256,22127,11959,0,0,0,0
154,291,7254,3187,1,0,0,0
157,472,909,9569,1,0,0,0
226,193,28499,21295,0,0,0,0
221,3707,69780,12354,0,0,0,0
105,333,354,1496,0,0,0,0
216,135,1365,1072,1,0,0,0
0,12,0,0,1,1,0,0
3662,2293,5619,39272,0,0,0,0
842,865,34704,10546,1,0,0,0
320,231,10569,3232,0,0,0,0
643,630,23010,4301,1,0,0,0
365,687,599,7414,0,0,0,0
1314,684,19060,23709,1,0,0,0
391,397,16932,101284,0,0,0,0
22,33,412,13,1,0,0,0
834,510,3050,2424,1,0,0,0
2729,1900,17948,22445,0,0,0,0
670,489,606,10898,1,0,0,0
80049,4550,2079,3519,0,0,1,0
5298,819,2123,21091,0,0,0,0
466,219,7006,5489,1,0,0,0
298,267,11032,11692,0,0,0,0
112497,112972,80814,45581,0,0,0,0
539,607,58995,34354,0,0,0,0
242,319,11587,1310,0,0,0,0
1,6,0,0,1,1,0,0
485,216,14655,14424,1,0,0,0
783,1081,30,1047,0,0,0,0
419,574,51068,8406,1,0,0,0
1190,459,86145,17185,0,0,0,0
183,187,19688,6295,1,0,0,0
2246,206,790,3046,0,0,0,0
15379,12183,2939,50092,0,0,0,0
1391,1619,2279,1686,0,0,0,0
167,458,2649,3780,0,0,0,0
210,617,4891,3269,1,0,0,0
1301035,1826,8931,22011,0,0,1,0
336,259,118773,34826,0,0,0,0
1431,465,378,16016,0,0,0,0
1831,1796,168360,69718,0,0,0,0
404,238,7338,5541,0,0,0,0
299,189,597,4357,0,0,0,0
550,967,13820,12101,1,0,0,0
60,550,2652,782,1,0,0,0
380,235,3897,3707,1,0,0,0
2034,2918,138770,108896,0,0,0,0
240,124,16175,13245,0,0,0,0
510,549,17369,4923,1,0,0,0
1846,4399,531,3566,0,0,0,0
534,362,38215,2789,0,0,0,0
371,475,4885,20606,0,0,0,0
1201,1166,94182,111236,0,0,0,0
4834,2190,1884,3190,0,0,0,0
274,0,0,1,1,0,0,0
536,527,12107,11100,0,0,0,0
580,444,4898,4272,1,0,0,0
444,919,54010,8707,1,0,0,0
2484,1762,9269,12508,0,0,1,0
2,13,14,63,1,0,0,0
366,220,80,6088,0,0,0,0
418,375,2687,10007,1,0,0,0
230,881,952,49892,0,0,0,0
1011,329,138916,87071,0,0,0,0
449,1448,33888,2861,1,0,0,0
739,858,21174,29975,0,0,0,0
620,199,32035,47386,0,0,0,0
346,575,9467,18259,0,0,0,0
1084,817,328571,48702,1,0,0,0
315,590,4072,3498,1,0,0,0
400,620,7083,2746,1,0,0,0
213,139,8253,709,1,0,0,0
1164,1984,19853,21757,1,0,0,0
351,918,1554,1683,0,0,0,0
673,433,44390,18723,0,0,0,0
4725,4674,12682,25523,1,0,0,0
860,558,2438,3464,1,0,0,0
873,2415,143019,77553,0,0,0,0
411,478,10439,4843,1,0,0,0
827,714,50606,15860,1,0,0,0
176,516,3229,10445,1,0,0,0
514,1631,22934,8460,1,0,0,0
323,711,3426,23510,1,0,0,0
758,596,6164,10150,1,0,0,0
484,333,31433,3522,0,0,0,0
1536,1629,8290,29898,0,0,0,0
25,30,548,262,1,0,0,0
138,253,585,2791,1,0,0,0
399,234,2926,11787,0,0,0,0
814,656,7215,8873,1,0,0,0
65,134,3768,3298,0,0,0,0
1282,568,21265,8730,0,0,0,0
424,296,12480,17773,0,0,0,0
162,516,153,14295,1,0,0,0
3186,3414,29206,18951,0,0,0,0
431,395,740,364,0,0,0,0
0,2,0,0,1,0,0,0
759,1640,2825,11512,1,0,0,0
1184,508,101,7,0,0,0,0
401,1184,15674,11034,1,0,0,0
413,515,30453,5827,0,0,0,0
217,240,42098,14352,0,0,0,0
117527,1249,163896,164276,0,0,1,0
193,381,47,3321,1,0,0,0
713,695,5210,13882,0,0,0,0
229,861,21044,19829,0,0,0,0
779,1667,46265,16052,0,0,0,0
1132,318,10534,9177,0,0,0,0
728,311,550,750,0,0,0,0
2461,1152,38695,20417,1,0,0,0
163,150,21354,3484,0,0,0,0
3371,958,91903,62087,0,0,0,0
2,147,36,7,1,0,0,0
13857,1175,43361,59642,0,0,0,0
293,192,13022,10171,0,0,0,0
219,318,4390,1864,0,0,0,0
414,444,6045,4449,0,0,0,0
940,1697,14141,16133,0,0,0,0
949,1034,22225,22197,0,0,0,0
200,195,831,1216,0,0,0,0
771,652,21938,18216,0,0,0,0
596,598,19503,51508,0,0,0,0
274,397,13098,11349,0,0,0,0
317,188,22237,44215,1,0,0,0
88,186,639,9547,1,0,0,0
747,777,15003,36711,1,0,0,0
3209,668,206156,92446,0,0,0,0
157,268,9562,12427,0,0,0,0
640,298,4240,6560,1,0,0,0
557,377,63360,10469,0,0,0,0
132,191,184,11539,0,0,0,0
836,490,20544,35898,0,0,0,0
649,404,32436,35780,0,0,0,0
13166,222,43359,56002,0,0,0,0
230,204,3641,14702,0,0,0,0
0,22,6,10,1,1,0,0
3315,2903,16825,3061,1,0,0,0
392,286,41843,5063,0,0,0,0
2611,574,743,3230,0,0,0,0
216,147,15108,6612,1,0,0,0
215,342,17136,2620,1,0,0,0
238,609,187,6107,0,0,0,0
341,231,21762,62542,1,0,0,0
3015,1802,664,2031,0,0,0,0
1530,1660,1557,3402,0,0,0,0
272,674,133877,49922,0,0,0,0
374,359,4983,2515,0,0,0,0
1435,920,13993,1699,1,0,0,0
255,402,7939,10446,1,0,0,0
0,1,0,1,1,0,0,0
226,1302,18391,4428,1,0,0,0
75,30,5663,2853,1,0,0,0
260,439,36907,18370,0,0,0,0
176,883,9349,7896,1,0,0,0
884,534,12590,8298,0,0,0,0
3314,3002,15705,15459,0,0,0,0
163,237,6,124,0,0,0,0
3681,4999,95221,88464,0,0,0,0
671,99,79247,23689,1,0,0,0
348,879,58714,1597,0,0,0,0
153,252,4854,2627,1,0,0,0
156,417,317,75,0,0,0,0
130,173,3859,1651,1,0,0,0
25888,1387,280,62359,0,0,0,0
375,296,26771,12501,1,0,0,0
248,685,12772,16458,0,0,0,0
2823,2768,73421,103747,0,0,0,0
395,370,29681,8878,0,0,0,0
204,104,13277,9901,0,0,0,0
0,0,0,2,1,0,0,0
1102,1065,12885,32889,0,0,0,0
0,0,0,0,1,1,0,0
305,458,17038,24864,0,0,0,0
471,420,37637,15202,1,0,0,0
258,0,20343,929,1,0,0,0
184,683,19375,3832,0,0,0,0
997,966,21580,24592,1,0,0,0
5103,423,4434,5139,0,0,0,0
150,827,14481,5963,0,0,0,0
212,1045,15656,7780,0,0,0,0
622,304,8725,6260,1,0,0,0
335,429,1657,1782,0,0,0,0
334,217,12157,451,0,0,0,0
279,33,5710,1457,1,0,0,0
3050,1159,99903,283042,0,0,0,0
788,357,20628,9533,0,0,0,0
6,32,56,5,1,0,0,0
512,201,2858,3714,0,0,0,0
164,135,2042,4852,0,0,0,0
416,301,44825,16265,0,0,0,0
1055,625,6390,130193,0,0,0,0
607,843,8998,31255,1,0,0,0
995,743,33677,15145,0,0,0,0
1142,786,12093,25845,0,0,0,0
261,324,52481,3435,1,0,0,0
437,11,8540,5395,0,0,0,0
1321,627,18008,4856,0,0,0,0
384,377,14450,6746,1,0,0,0
0,0,0,0,1,1,0,0
489,852,4258,2238,0,0,0,0
516,349,2957,8908,1,0,0,0
315,100,39620,10938,0,0,0,0
1494,3627,12322,11531,1,0,0,0
1868,1320,23419,7689,0,0,0,0
240,255,739,274,0,0,0,0
449,323,77163,36094,0,0,0,0
425,107,12874,8394,1,0,0,0
1406,1900,83490,35572,0,0,0,0
890,1271,9152,6683,0,0,0,0
1,10,0,1,1,0,0,0
177,174,920,2626,1,0,0,0
11145,6946,385794,406533,1,0,0,0
1730,1915,11863,8661,0,0,0,0
705,665,10309,9626,1,0,0,0
655,404,696,8213,0,0,0,0
12100,307,773,41975,0,0,0,0
692,342,12172,79662,0,0,0,0
527,472,28353,62282,0,0,0,0
7577,2025,695,37768,0,0,0,0
210,444,15353,13837,0,0,0,0
845,512,93565,53671,1,0,0,0
359,543,324,3866,0,0,0,0
483,259,91838,21589,1,0,0,0
500,427,6182,10642,0,0,0,0
259,598,8465,3284,1,0,0,0
326,334,11316,37042,0,0,0,0
296,288,5727,13464,0,0,0,0
55,206,273,3779,0,0,0,0
370,234,24898,17012,0,0,0,0
1700,1386,7719,60060,0,0,0,0
331920,22489,762,174495,0,0,1,0
247,180,12886,13230,0,0,0,0
305,1208,18146,3831,1,0,0,0
10583,3620,509,14592,0,0,0,0
1734,3835,58644,110970,0,0,0,0
1787,280,4,4880,0,0,0,0
199,136,3627,5159,0,0,0,0
983,901,29668,9516,1,0,0,0
532706,1211,115980,135692,0,0,1,0
387,301,32021,13678,1,0,0,0
567,1490,7951,18103,0,0,0,0
804,2012,2208,20293,0,0,0,0
780,2173,2308,9795,0,0,0,0
1854,583,630,7393,0,0,0,0
685,1159,59191,9636,0,0,0,0
489,397,35092,19430,1,0,0,0
496,729,27683,14769,1,0,0,0
419,381,5719,7809,1,0,0,0
282,215,3246,3100,0,0,0,0
622,923,13529,12371,0,0,0,0
1121,646,16336,11159,1,0,0,0
1798,461,15343,38807,1,0,0,0
837,680,2937,3076,0,0,0,0
241,310,4208,2373,1,0,0,0
772,301,1156,82712,0,0,0,0
637,774,361,7978,0,0,0,0
1125,981,383,4871,0,0,0,0
146,152,818,8,0,0,0,0
522,1020,58046,14441,1,0,0,0
327,316,52902,1894,1,0,0,0
100,179,1822,13879,0,0,0,0
886,1881,38830,10439,0,0,0,0
436,2756,6141,4343,0,0,0,0
893,700,18356,120811,1,0,0,0
6262,6007,2731,34514,0,0,0,0
1430,3706,8623,13408,0,0,0,0
47,95,33,1970,1,0,0,0
708,370,4731,16043,1,0,0,0
434,372,37978,5183,0,0,0,0
42,139,3,7,1,0,0,0
1133,782,8609,9096,0,0,0,0
316,211,3827,2958,0,0,0,0
334,618,925,1282,0,0,0,0
3467,2861,19745,23299,1,0,0,0
158,445,1827,1657,0,0,0,0
391,672,3213,8459,0,0,0,0
471,1314,1129,4006,0,0,0,0
428,305,38775,4931,1,0,0,0
2523,608,4569,3762,0,0,0,0
150,37,27,1321,1,0,0,0
502,345,61090,11882,1,0,0,0
723,431,77045,45640,0,0,0,0
175,271,457,7343,0,0,0,0
169,185,716,631,1,0,0,0
0,5,2,101,1,0,0,0
3385,1435,8035,23777,0,0,1,0
3,22,0,1,1,0,0,0
0,0,0,0,1,1,0,0
466,280,12677,18958,0,0,0,0
4453,5000,213344,330180,0,0,0,0
222,340,9378,4340,0,0,0,0
1133,346,22371,15835,1,0,0,0
244,196,7002,667,1,0,0,0
779,766,13356,26203,0,0,0,0
697,1347,12595,30729,1,0,0,0
10027,6959,16327,31029,0,0,1,0
137,115,4448,4858,0,0,0,0
444,466,17262,9346,0,0,0,0
103,159,1755,4743,0,0,0,0
323,344,12027,3287,0,0,0,0
34,46,1,0,1,0,0,0
685,640,22563,20026,0,0,0,0
2570,207,27410,7370,1,0,0,0
176,137,45383,4450,0,0,0,0
414,1240,35664,5117,0,0,0,0
153,220,13967,812,1,0,0,0
1570,2315,5711,6654,0,0,0,0
289,286,39740,175163,0,0,0,0
0,0,0,0,1,1,0,0
299,1494,20143,7442,0,0,0,0
348,298,755,17401,0,0,0,0
853,1332,11358,7621,1,0,0,0
262,466,10105,1347,0,0,0,0
206,566,2361,6551,0,0,0,0
561,722,101720,41706,1,0,0,0
1265,1002,4657,2502,1,0,0,0
150,265,1517,736,0,0,0,0
347,835,13,2692,0,0,0,0
1020,585,9731,10807,0,0,0,0
24,33,56,103,1,0,0,0
220,223,5849,17957,0,0,0,0
301,239,1729,253,1,0,0,0
95,159,13595,26988,0,0,0,0
751,1519,19725,7421,1,0,0,0
5251,5247,29882,171493,0,0,0,0
288,622,19698,13503,1,0,0,0
397,247,3964,1059,0,0,0,0
554,802,2860,3551,0,0,0,0
375,188,9137,7611,0,0,0,0
291,256,1587,1403,1,0,0,0
342,1082,370,285,1,0,0,0
333,408,6664,13753,0,0,0,0
623,599,21783,27256,0,0,0,0
154,475,13801,3940,0,0,0,0
594,1872,53,15094,0,0,0,0
33,99,1,592,0,0,0,0
29225,278,8917,18150,0,0,0,0
34,210,1764,1484,1,0,0,0
1014,608,1139,9104,0,0,0,0
229,146,6058,15627,0,0,0,0
59945,3191,7293,27882,0,0,1,0
462,410,4745,7038,0,0,0,0
67182,28436,253366,160005,1,0,0,0
7,6,419,11,1,0,0,0
651,720,256,28005,0,0,0,0
202,232,659,2140,0,0,0,0
421,655,7728,8838,0,0,0,0
282,155,10645,7850,1,0,0,0
202,312,4181,10249,0,0,0,0
260,460,5430,1405,1,0,0,0
892,294,4562,8314,1,0,0,0
812,4233,41594,42697,0,0,0,0
932,559,379797,270083,0,0,0,0
418,377,32120,10741,1,0,0,0
2,0,0,0,1,1,0,0
363,386,46868,18672,0,0,0,0
303,1284,60924,27909,1,0,0,0
673,227,944,75479,0,0,0,0
581,341,174390,43060,0,0,0,0
235,228,13219,11304,0,0,0,0
396,442,2640,23089,0,0,0,0
1122,453,25846,14014,0,0,0,0
1898,914,12908,26968,0,0,0,0
270,185,2531,481,1,0,0,0
171,138,3218,928,0,0,0,0
1324,21,41379,70024,1,0,0,0
722,422,18806,46516,0,0,0,0
850,426,47821,64896,0,0,0,0
258,183,18077,15123,0,0,0,0
0,0,0,0,1,1,0,0
361,374,22304,2630,1,0,0,0
1327,1322,32700,48796,0,0,0,0
7,417,16,23,1,0,0,0
30021,6128,90009,33235,0,0,0,0
168,84,3885,8158,0,0,0,0
987,432,42443,22372,0,0,0,0
3112,766,4120,6928,0,0,0,0
264,246,2482,4626,1,0,0,0
591,404,7109,2201,1,0,0,0
62,332,6423,5695,1,0,0,0
293,365,16048,3088,1,0,0,0
274,758,33825,1665,1,0,0,0
3444,61,122,840,0,0,0,0
1480,348,12375,22994,1,0,0,0
102,0,528,2178,1,0,0,0
258,246,29211,4021,1,0,0,0
275,324,1376,1608,1,0,0,0
576,795,50335,23333,0,0,0,0
156,196,876,5684,0,0,0,0
213,344,2080,6075,1,0,0,0
529,490,27380,3067,0,0,0,0
517,542,83632,30760,0,0,0,0
1790,886,36331,3794,0,0,0,0
472,407,41547,3566,1,0,0,0
417,294,7187,11970,1,0,0,0
2361,1211,12875,8692,0,0,1,0
210,678,3333,55755,1,0,0,0
313,376,10274,23290,1,0,0,0
1176,672,5688,58952,0,0,0,0
304,823,8453,19224,0,0,0,0
7,75,286,0,1,0,0,0
402,418,17977,6326,1,0,0,0
774,309,33738,58790,1,0,0,0
72,175,11890,13293,0,0,0,0
190,175,3308,190691,0,0,0,0
1880,430,1617,12877,0,0,0,0
89,370,1114,2143,0,0,0,0
2723,300,29875,51467,0,0,0,0
0,0,0,0,1,1,0,0
774,711,13218,7200,1,0,0,0
1160,2924,157405,22332,1,0,0,0
8772,3422,13627,19549,0,0,1,0
267,351,44408,1042,1,0,0,0
168,180,730,12545,0,0,0,0
186,833,2228,5141,0,0,0,0
1150,206,45166,85356,0,0,0,0
672,700,5083,4836,0,0,0,0
212,210,4728,14978,1,0,0,0
451,320,49688,111134,0,0,0,0
138,219,31,3700,0,0,0,0
584,575,16083,16087,0,0,0,0
606,792,7596,8566,0,0,0,0
173,209,29391,1760,1,0,0,0
258,85,37739,21510,1,0,0,0
323,1343,103807,7365,0,0,0,0
275,260,2403,3121,1,0,0,0
408,258,35824,19756,1,0,0,0
188,481,1741,4705,0,0,0,0
124,0,12624,8473,1,0,0,0
470,251,24833,60718,1,0,0,0
112,126,8276,4625,0,0,0,0
1317,2551,1979,18589,0,0,0,0
21902,1460,6234,11856,0,0,1,0
300,151,8960,8859,0,0,0,0
6483,2645,105175,78197,1,0,0,0
435,371,38281,12931,0,0,0,0
322,365,9335,1871,1,0,0,0
1059,768,38786,28642,1,0,0,0
286,269,3696,2637,0,0,0,0
28843,12448,48101,9026,1,0,1,0
332,285,24204,13383,1,0,0,0
7,38,25,0,1,0,0,0
2035,426,46984,84213,0,0,0,0
995,2131,636,620,0,0,0,0
219,1106,11779,27970,0,0,0,0
398,2738,602,19884,0,0,0,0
201,236,33,498,0,0,0,0
1526,1711,1053,46062,0,0,0,0
0,2,48,1,1,0,0,0
5836,1181,10957,12604,0,0,0,0
6856,423,496,1418,0,0,0,0
598,1413,363,2555,1,0,0,0
682,377,22165,23107,1,0,0,0
0,0,0,0,1,1,0,0
434,640,24751,152217,0,0,0,0
1466,2378,2644,66621,1,0,0,0
1889,123,708,1675,0,0,0,0
848,492,25253,10609,1,0,0,0
55,101,900,1020,1,0,0,0
735,791,14498,5963,1,0,0,0
541,694,2381,2674,1,0,0,0
247,766,16030,19733,1,0,0,0
454,1310,2192,9364,0,0,0,0
3278,2805,39321,19401,0,0,0,0
1171,581,104493,45824,1,0,0,0
144,279,59374,18066,0,0,0,0
136,584,45620,3267,0,0,0,0
249,328,18112,6029,0,0,0,0
796,178,15351,23453,0,0,0,0
199,160,1473,589,0,0,0,0
3424,3931,8582,6764,0,0,0,0
23360,9017,2652,12196,0,0,0,0
614,255,6693,9623,1,0,0,0
329,452,466,230,0,0,0,0
204,242,2237,7658,1,0,0,0
977,788,2662,2427,0,0,0,0
340,332,2813,2115,1,0,0,0
476,298,186,701,0,0,0,0
552,512,12369,17925,1,0,0,0
298,437,4409,9125,0,0,0,0
29,116,2445,1492,1,0,0,0
1569,746,18,58629,1,0,0,0
349,311,13327,18937,0,0,0,0
9012,961,3362,12606,0,0,1,0
1249,575,30431,3263,0,0,0,0
181,520,3141,5447,0,0,0,0
143,142,35847,10827,0,0,0,0
1523,1109,15259,20570,0,0,0,0
600,602,546,13064,0,0,0,0
301,269,14268,34828,0,0,0,0
14,60,253,159,1,0,0,0
1,7,0,0,1,0,0,0
1702,0,59754,27576,0,0,0,0
0,0,0,0,1,0,0,0
796,473,15743,12352,1,0,0,0
392,330,3746,9247,0,0,0,0
181,193,807,1274,0,0,0,0
90,257,5088,7301,0,0,0,0
182,283,23967,50225,0,0,0,0
20683,20548,179018,119106,1,0,0,0
523,561,1591,2657,0,0,0,0
1,14,6,4,1,0,0,0
248,268,3912,8812,1,0,0,0
639,544,15294,1882,1,0,0,0
465,310,8867,10394,1,0,0,0
262,531,29080,21891,1,0,0,0
29042,15335,1647,92329,0,0,0,0
1422,2732,71465,412924,1,0,0,0
1736,1921,49328,62343,1,0,0,0
270,564,1561,2183,0,0,0,0
1242,899,57152,45627,1,0,0,0
314,393,10465,7887,1,0,0,0
2642,3365,32127,27998,0,0,0,0
193,721,509,8374,0,0,0,0
333,267,2236,4385,0,0,0,0
1,0,0,0,1,1,0,0
231,634,253268,48282,0,0,0,0
976,2424,137662,29377,0,0,0,0
1457,420,324869,283758,1,0,0,0
462,500,7029,3631,0,0,0,0
588,451,42158,16176,1,0,0,0
223,146,4722,2706,1,0,0,0
601,1086,2583,4034,0,0,0,0
150,92,1792,1609,1,0,0,0
92,231,16522,13798,0,0,0,0
948,847,3154,1914,1,0,0,0
353,164,93106,18763,0,0,0,0
1999,386,1715,4470,0,0,0,0
202,678,3605,4962,1,0,0,0
764,340,81087,42562,0,0,0,0
301,96,28996,43922,0,0,0,0
389,227,13472,17862,0,0,0,0
242,466,23,668,1,0,0,0
117,118,0,24153,1,0,0,0
472,359,3961,1782,0,0,0,0
203,177,9078,23701,1,0,0,0
695,1546,13275,11948,0,0,0,0
231,262,2334,13187,0,0,0,0
0,24,4,2,1,1,0,0
306,406,11972,13251,1,0,0,0
1156,235,8488,20438,1,0,0,0
4056,3459,30399,2801,0,0,0,0
598,176,25271,20465,0,0,0,0
1100,599,54563,23029,0,0,0,0
176,181,21153,10923,0,0,0,0
529,444,267,3449,0,0,0,0
153,117,11750,1703,1,0,0,0
115,225,26665,5892,0,0,0,0
349,352,7344,2219,1,0,0,0
10544,2515,30875,2958,0,0,0,0
62,151,19435,1135,0,0,0,0
1848,1359,203,6655,0,0,0,0
352,275,9623,4635,1,0,0,0
986,2842,13149,3452,1,0,0,0
334,249,13195,3916,1,0,0,0
652,335,68189,12998,0,0,0,0
451,273,7330,25249,1,0,0,0
683,663,9013,1467,1,0,0,0
0,0,0,0,1,1,0,0
61,517,1210,1726,1,0,0,0
3066,4369,7177,76517,0,0,0,0
328,563,4638,4116,0,0,0,0
715,0,15985,97916,0,0,0,0
183,239,390,609,0,0,0,0
316,290,12646,8315,0,0,0,0
5514,5641,1755,51884,0,0,0,0
1077,372,134647,25698,0,0,0,0
14,219,478552,313013,1,0,0,0
539,208,77171,8573,0,0,0,0
171,198,8810,2724,1,0,0,0
312,530,12368,8997,1,0,0,0
623,3425,15576,11305,1,0,0,0
230,289,8351,4571,0,0,0,0
362,207,13585,14183,0,0,0,0
1301,4456,59650,47186,0,0,0,0
287,293,6968,2732,0,0,0,0
182,187,5314,5833,0,0,0,0
190,89,18380,6465,0,0,0,0
414,518,8156,8459,0,0,0,0
835,849,11205,16411,0,0,0,0
477,285,1486,7940,0,0,0,0
241,652,1295,2670,0,0,0,0
38,167,6,3,1,0,0,0
271,281,12842,3442,0,0,0,0
471,305,45697,83480,0,0,0,0
595,351,32103,23016,0,0,0,0
476,341,4747,14361,0,0,0,0
2388,1125,45163,23530,0,0,0,0
436,1444,35771,35275,1,0,0,0
619,1148,28173,23149,0,0,0,0
1203,2249,14437,3603,1,0,0,0
251,177,3379,124579,0,0,0,0
391,666,19871,9472,0,0,0,0
240,1328,7741,796,1,0,0,0
238,242,3170,1275,1,0,0,0
0,4,1,0,1,1,0,0
319,313,4449,6022,1,0,0,0
495,253,26310,4461,1,0,0,0
1842,3937,67777,23560,1,0,0,0
484,493,171112,182000,1,0,0,0
5,32,14,5,1,0,0,0
399,934,64085,9860,0,0,0,0
406,223,18637,15245,0,0,0,0
28,391,3547,559,1,0,0,0
388,422,7027,11583,1,0,0,0
2757,1016,111,2865,0,0,0,0
132,380,184,1573,0,0,0,0
1575,1395,4192,2910,1,0,0,0
194,160,875,7351,0,0,0,0
1600,2936,25266,17699,1,0,0,0
117,1680,11,1717,1,0,0,0
553,482,4511,10721,0,0,0,0
360,405,6120,7771,1,0,0,0
13379,14174,31587,164689,0,0,0,0
361,275,27527,27232,1,0,0,0
608,284,476,3121,0,0,0,0
650,2042,27371,29775,0,0,0,0
4429,5001,42408,16301,0,0,0,0
219,318,3099,5866,0,0,0,0
187,325,1084,1463,1,0,0,0
268,626,366,319,0,0,0,0
1746,1863,6404,151087,1,0,0,0
316,1502,6566,1347,1,0,0,0
343,1349,293,1167,0,0,0,0
521,471,68991,21311,0,0,0,0
930,492,25248,56886,0,0,0,0
645,1170,10477,3970,0,0,0,0
222,695,2366,6701,0,0,0,0
9,11,22,5,1,0,0,0
318,177,10898,19876,0,0,0,0
370,571,2736,5990,1,0,0,0
10437,948,310,43744,0,0,1,0
12,122,493,722,0,0,0,0
0,155,0,0,1,0,0,0
886,741,548,15249,0,0,0,0
379,1242,2630,1568,0,0,0,0
368,332,39349,7529,0,0,0,0
415,555,22815,20972,0,0,0,0
476,233,66548,25317,1,0,0,0
361,376,35610,11820,0,0,0,0
130,204,5558,3974,1,0,0,0
5656,871,871,13418,0,0,1,0
1311,1008,93738,102945,1,0,0,0
623,257,2994,4712,1,0,0,0
34,256,13677,1608,1,0,0,0
2434,1273,1819,17355,0,0,1,0
367,520,15879,12389,0,0,0,0
200,597,1808,3125,0,0,0,0
795,1895,7195,149555,1,0,0,0
180,115,9474,7336,0,0,0,0
498,240,21566,10307,0,0,0,0
389,1204,1170,3408,0,0,0,0
1379,2122,3531,8981,0,0,0,0
1955,371,4749,14441,0,0,0,0
124,109,1161,449,1,0,0,0
852,314,965,61930,0,0,0,0
86,69,1822,4271,1,0,0,0
2743,3079,22225,7437,1,0,0,0
778,704,28154,4019,0,0,0,0
1582,1877,42640,44083,1,0,0,0
188,783,1448,3209,1,0,0,0
4473,4449,55928,109605,0,0,0,0
1968,1416,23084,17027,0,0,0,0
349,262,4723,18141,1,0,0,0
615,323,1910,1462,1,0,0,0
827,536,48465,4639,1,0,0,0
3786,976,64375,27546,0,0,0,0
417,242,822,289,0,0,0,0
455,755,72587,43739,0,0,0,0
2119,489,2389,4792,0,0,0,0
709,94,130069,107642,0,0,0,0
945,1032,22174,1069,0,0,0,0
170,75,365,233,0,0,0,0
458,734,20416,21290,1,0,0,0
4624,711,28842,68430,0,0,1,0
367,4998,107818,50709,0,0,0,0
170,214,2856,4610,1,0,0,0
682,800,7368,5015,1,0,0,0
194,191,106,487,1,0,0,0
363,1274,600,1336,1,0,0,0
259,210,11203,386,0,0,0,0
132,194,4512,2295,1,0,0,0
3563,1475,10046,21945,0,0,0,0
1867,920,105398,92394,0,0,0,0
401,386,18187,11792,1,0,0,0
596,484,20584,6769,1,0,0,0
265,1175,2950,1450,0,0,0,0
2567,1345,153582,44328,0,0,0,0
316,503,84,984,0,0,0,0
10392,3719,1628,8324,0,0,0,0
230,212,11782,799,1,0,0,0
361,327,15782,12617,1,0,0,0
2539,178,7334,111474,0,0,0,0
301,128,36293,2971,1,0,0,0
504,584,29341,5027,1,0,0,0
569,505,11605,4530,1,0,0,0
236,416,2680,8941,0,0,0,0
709,623,4786,8216,0,0,0,0
2237,4377,42588,42405,1,0,0,0
430,402,20219,10420,1,0,0,0
553,0,38621,12315,1,0,0,0
210,704,32560,29734,0,0,0,0
298,918,52721,51955,0,0,0,0
1301,3900,15377,11598,0,0,0,0
3731,941,1900,2839,0,0,0,0
1678,4466,50769,100942,0,0,0,0
127,234,11073,3701,1,0,0,0
91,225,8837,44010,0,0,0,0
174,408,602,2544,1,0,0,0
642,602,30960,17407,1,0,0,0
515,568,4983,6097,1,0,0,0
1907,592,132662,89771,0,0,0,0
1126,1527,3694,10578,0,0,0,0
2234,2557,8510,82225,1,0,0,0
1243,547,11498,46181,0,0,0,0
